ID,Proposal Type,Proposal Number,Application Date,Grant Date,Last Visible Status,Project Land Requirement (Hectares),Total Cost (Lakhs),Organization Name,EC Consultant,Description,Category,Project Category (Code),Project Category,Project Name,State,Sub District,Village,MoEFCC File,State File,Plot Nos,Shape of Project,Existing Non-Forest Land,Existing Forest Land,Existing Total Land,Additional Non-Forest Land,Additional Forest Land,Additional Total Land,Existing Cost,Expansion Cost,Villages Affected,Project Displaced Families,Project Affected Families,Alternative Site Examined,Alternative Site Description,Government Restriction,Litigation Pending,Violation Involved,Last Submission Date,Project Exemption Reason,Cost Benefit Report PDF,Compensatory Afforestation Type,Is Applicable Compensatory Afforestation,Mining Date of Issue,Mining Date of Validity,Mining Other Info,Mining Status of Approval,Mining Estimated Reserve Names,Mining Estimated Reserve FL,Mining Estimated Reserve NFL,Mining Proved Reserves,Mining Indicated Reserves,Mining Inferred Reserves,Mining Mineable Reserves,Mining Approved Life of Mine,Mining Approving Authority Name,Mining Life of Mine Other Info,Mining Type of Mining,Mining Method of Mining,Mining Type of Mining Other Info,Mining Blasting Other Info,Mining External Dumping Remarks,Mining Internal Dumping Remarks,Mining Topsoil Dumping Remarks,Mining Total Quarry Area,Mining Quarry Other Info,Mining Transportation Mode From Pithead,Mining Transportation Mode From Loading,Mining Transportation Mode Other Info,Mining Plantation Area,Mining Water Body,Mining Public Use,Mining Other Use,Organization Street,Organization City,Organization State,Organization Legal Status,Applicant Designation,Applicant City,Applicant State,Forest Clearance Present Owners,Plot Number,District,Project Description,Employment (Operational),proposal_url,Village Code,Employment (Construction),KML URLs
6126224,New,FP/JK/WATER/433453/2023,2023-06-15T06:02:52.441+00:00,,DELISTED_BY_SYSTEM,0.31,221.0,Jal Shakti Department,,Forest clearance form,,,,WSS MUQAM MUNZGAM,JAMMU AND KASHMIR,Boniyar,Muqam Peran,,,,Hybrid,0.0,0.31,0.31,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-06-15T06:27:17.233+00:00,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chandanwari Uri,,1,State Government (Department/Autonomous body),Executive Engineer,,1,,,Baramula,Construction of Collection Chambers PSTs SSFPs SRs and Laying of Pipeline,0.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=6126224,2554,0.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=6125913&refType=caf&uuid=b3563cf2-0904-44d6-b36b-ea9e5b318705&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=6125913&refType=FC&uuid=b778f74b-934b-4fc5-8487-8b58d1198c75&version=1.2
6122289,New,FP/JK/WATER/433435/2023,2023-06-14T22:16:43.493+00:00,,DELISTED_BY_SYSTEM,0.8335,891.75,CHIEF ENGINEER JAL SHAKTI VIBHAG,,Forest clearance form,,,,Water Supply Scheme Dhar Mahanpur,JAMMU AND KASHMIR,Basohli,Dhar Mahanpur,,,,Hybrid,0.0,0.8335,0.8335,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-06-14T22:25:33.574+00:00,,,Degraded Forest Land,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kathua ,,1,State Government (Department/Autonomous body),Executive Engineer,,1,,,Kathua,This project aims to provide regular water supply to the inhabitants of this village on regular basis @55 LPCD.,0.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=6122289,001743,0.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=6122278&refType=caf&uuid=9ed4e686-47ae-4e23-a378-9d933279b9ac&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=6122278&refType=FC&uuid=dbc388ed-7fdb-4756-9be6-8a22ce8d13f5&version=1.0
6122230,New,FP/JK/WATER/433434/2023,2023-06-14T22:03:27.521+00:00,,DELISTED_BY_SYSTEM,0.127,780.46,CHIEF ENGINEER JAL SHAKTI VIBHAG,,Forest clearance form,,,,Water Supply Scheme Upper Swankh,JAMMU AND KASHMIR,Basohli,Mahan Pora,,,,Hybrid,0.0,0.127,0.127,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-06-14T22:07:20.439+00:00,,,Degraded Forest Land,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kathua ,,1,State Government (Department/Autonomous body),Executive Engineer,,1,,,Kathua,This project aims to provide regular water supply to the inhabitants of this village on regular basis @55 LPCD,0.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=6122230,0,0.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=6122219&refType=caf&uuid=a8996825-111f-4565-8ae5-e513aec4a925&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=6122219&refType=FC&uuid=512107d4-b7f9-4f35-864a-ac448c656973&version=1.0
6122160,New,FP/JK/WATER/433433/2023,2023-06-14T21:44:50.354+00:00,,DELISTED_BY_SYSTEM,0.4828,517.46,CHIEF ENGINEER JAL SHAKTI VIBHAG,,Forest clearance form,,,,Water Supply Scheme Dhak Sulari,JAMMU AND KASHMIR,Basohli,Salladi,,,,Hybrid,0.1068,0.376,0.4828,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-06-14T21:51:37.338+00:00,,,Degraded Forest Land,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kathua ,,1,State Government (Department/Autonomous body),Executive Engineer,,1,,,Kathua,This project aims to provide regular water supply to the inhabitants of this village on regular basis @55 LPCD,0.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=6122160,0,0.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=6122149&refType=caf&uuid=9798928d-31fe-49b4-a45c-c6c86b176d19&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=6122149&refType=FC&uuid=106107d2-0cde-43aa-b307-4347dc59e063&version=1.0
6122091,New,FP/JK/WATER/433432/2023,2023-06-14T21:27:33.379+00:00,,DELISTED_BY_SYSTEM,0.3337,527.53,CHIEF ENGINEER JAL SHAKTI VIBHAG,,Forest clearance form,,,,Water Supply Scheme Mata Bankhandi,JAMMU AND KASHMIR,Basohli,Basohli,,,,Hybrid,0.1111,0.2226,0.3337,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-06-14T21:33:50.779+00:00,,,Degraded Forest Land,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kathua ,,1,State Government (Department/Autonomous body),Executive Engineer,,1,,,Kathua,This project aims to provide regular water supply to the inhabitants of this village on regular basis @55 LPCD.,0.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=6122091,936197,0.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=6122080&refType=caf&uuid=b347e6ab-0d28-446c-8574-7702aea48aaf&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=6122080&refType=FC&uuid=7b5cf6e2-cc32-40cf-8c03-a37dfbbce619&version=1.0
6116168,New,FP/JK/OTHERS/433402/2023,2023-06-14T12:06:48.410+00:00,,REMOVED,0.6,10.0,PWD R&B DIVISION POONCH,,Forest clearance form,,,,Construction of road from ThangraliGali to Palani via Sarpanch House,JAMMU AND KASHMIR,Mendhar,Kala Ban,,,comp no. 173/M,Linear,0.222,0.378,0.6,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-09-04T18:30:00.000+00:00,,,Degraded Forest Land,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEAR AIRFIELD POONCH LOK NIRMAN BHAVAN,,1,State Government (Department/Autonomous body),executive engineer,,1,,comp no. 173/M,Punch,Construction of road under UT Capex/ State Plan,205.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=6116168,1187,205.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=6115754&refType=caf&uuid=696e288f-9125-449e-a655-2762d7b86e45&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=6115754&refType=FC&uuid=562074e2-fe2e-4111-a0aa-6a0a77c3a2ec&version=1.3
6094804,New,FP/JK/WATER/433325/2023,2023-06-14T06:00:13.507+00:00,,REMOVED,0.77,281.2,Jal Shakti Department,,Forest clearance form,,,,WSS Zehenpora,JAMMU AND KASHMIR,Boniyar,Zehem Pora,,,,Hybrid,0.0,0.77,0.77,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-08-17T18:30:00.000+00:00,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chandanwari Uri,,1,State Government (Department/Autonomous body),Executive Engineer,,1,,,Baramula,Construction of Intake Chambers PSTs SSFPs SRs and Laying of Pipeline,0.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=6094804,002567,0.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=6094168&refType=caf&uuid=4b4f7841-4056-49d6-abe3-c50f0a3a09ad&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=6094168&refType=FC&uuid=71766b9e-7180-4b87-bef7-88f234bdfd5a&version=1.4
6042575,New,FP/JK/WATER/433066/2023,2023-06-12T09:56:45.349+00:00,,DELISTED_BY_SYSTEM,0.5485,657.71,Jal Shakti Department,,Forest clearance form,,,,WSS Galhar,JAMMU AND KASHMIR,Kishtwar,Galhar Bhata,,,,Hybrid,0.0,0.5485,0.5485,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-06-12T15:20:12.115+00:00,,,Degraded Forest Land,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIDYAL KISHTWAR,,1,State Government (Department/Autonomous body),Executive Engineer,,1,,,Kishtwar,WSS Galhar is proposed under JJM by Jal Shakti Department,0.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=6042575,004659,0.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=6039559&refType=caf&uuid=792a5a7b-3b7a-464f-9358-86b48eb1b3cf&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=6039559&refType=FC&uuid=0c291f7e-2c95-4d51-a7fb-71afd4fcb364&version=1.0
6040140,New,WL/JK/DRKWATER/433053/2023,2023-06-12T09:07:34.735+00:00,,,0.15,504.0,Jal Shakti Department,,Wildlife clearance form,,,, WSSAMSHIPOR SHAMSIPORA NL ,JAMMU AND KASHMIR,Shopian,Heerpora,,,,Non - Linear,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-06-20T08:01:44.974+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shupiyan,CONSTRUCTION OF RSFP FOR WSS AMSHIPORA SHAMSIPORA ,580.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=6040140,3496,724.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=6038892&refType=caf&uuid=c6ac706d-e063-4bb0-98b4-af7adcf5a42b&version=1.0
6037962,New,WL/JK/DRKWATER/433039/2023,2023-06-12T08:11:00.439+00:00,,,0.075,504.0,Jal Shakti Department,,Wildlife clearance form,,,,WSS AMSHIPORA SHAMSIPORA BORIHALLAN PADPAWAN,JAMMU AND KASHMIR,Shopian,Heerpora,,,,Linear,0.0,0.075,0.075,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-06-20T10:16:49.889+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shupiyan,PROVIDING WATER  SUPPLY TO THE SCOPE OF WSS AMSHIPORA SHAMSIPORA BORIHALLAN PADPAWAN,960.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=6037962,3496,366.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=6025547&refType=caf&uuid=7d46ddb4-d51c-4d98-9d0e-245d4e1a8ddd&version=1.0
6033033,New,FP/JK/WATER/433004/2023,2023-06-12T06:07:54.952+00:00,,DELISTED_BY_SYSTEM,0.7686,521.46,Jal Shakti Department,,Forest clearance form,,,,WSS Tanta,JAMMU AND KASHMIR,Thathri,Tanta,,,,Hybrid,0.0,0.7686,0.7686,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-06-21T18:30:00.000+00:00,,,Degraded Forest Land,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIDYAL KISHTWAR,,1,State Government (Department/Autonomous body),Executive Engineer,,1,,,Doda,WSS Tanta is proposed under JJM by Jal Shakti Department,0.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=6033033,004321,0.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5775086&refType=caf&uuid=dcc64382-843b-4e78-84d6-b9548f079567&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=5775086&refType=FC&uuid=f3eb889d-af88-40b5-af89-b45e6f005690&version=1.1
6027440,New,FP/JK/OTHERS/432974/2023,2023-06-11T10:00:33.057+00:00,,DELISTED_BY_SYSTEM,0.1,178.0,SUMAIRA NAZKI,,Forest clearance form,,,,Construction of Office Complex for ICDS Project Trehgam at Village Trehgam.,JAMMU AND KASHMIR,Handwara,Trehgam (CT),,,54/NH,Non - Linear,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-07-02T18:30:00.000+00:00,,,Degraded Forest Land,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trehgam Kupwara,Trehgam,1,Individual,Child Development Project Officer Trehgam,Zakura,1,,54/NH,Kupwara,"The Project is strategically very important as most of the employees are female and are feeling  inconvenience while attending their legitimate duties in the rented building with its odd location and the project will be beneficial for two blocks viz, Qadirabad and Trehgam.",550.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=6027440,0,550.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=6024950&refType=caf&uuid=9ec81552-db0b-4ff1-b9d5-19600ff1b2e8&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=6024950&refType=FC&uuid=f2782287-9faa-4bf4-b8fe-7b827b374960&version=1.1
6021526,New,FP/JK/ROAD/432930/2023,2023-06-10T10:45:33.836+00:00,,EDS raised,60.74,1890.0,NATIONAL HIGHWAY AUTHORITY OF INDIA,,Forest clearance form,,,,Development of Dr. Syama Prasad Mookerjee Tunnel (Chenani-Nashri Tunnel) to Six Lane,JAMMU AND KASHMIR,Chenani,Mada,,,,Linear,0.0,60.74,60.74,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-06-10T11:56:33.203+00:00,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=59020&refId=6021525&refType=fc&uuid=a2e5a5bf-4b3c-4b9a-aa26-0aa3ac3c7cdf&version=1.0,Degraded Forest Land,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H/No.315, Sec-1, Channi Himmat ",Chenani,1,"Central PSU (eg. NHAI, AAI, NTP, CIL, SAIL)",Project Director,udhampur,1,,,Udhampur,Preparation of DPR Chenani Nashri tunnel to Six Lane NH standard by way of new tube or widening of existing escape tube lane 08.810 Km in the UT of J&K  ,946080.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=6021526,4983,946080.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=6020707&refType=caf&uuid=dcc9901f-cdd4-48f6-b264-d8c3dfe68217&version=1.0
6017734,New,FP/JK/WATER/432907/2023,2023-06-10T07:59:15.977+00:00,,DELISTED_BY_SYSTEM,0.5305,673.6,CHIEF ENGINEER JAL SHAKTI VIBHAG,,Forest clearance form,,,,Water Supply Scheme Banjal,JAMMU AND KASHMIR,Basohli,Banjal,,,,Hybrid,0.1441,0.3864,0.5305,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-06-10T08:03:46.979+00:00,,,Degraded Forest Land,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kathua ,,1,State Government (Department/Autonomous body),Executive Engineer,,1,,,Kathua,This project aims to provide regular water supply to the inhabitants of this village on regular basis @55 Lpcd.,0.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=6017734,001786,0.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5903322&refType=caf&uuid=09091002-216f-4d13-92e9-1c671aa99dd7&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=5903322&refType=FC&uuid=157da556-33e4-4ff4-95c5-04fd70c85d1d&version=1.0
6011631,New,FP/JK/WATER/432879/2023,2023-06-09T20:39:51.647+00:00,,DELISTED_BY_SYSTEM,0.8127,249.1,CHIEF ENGINEER JAL SHAKTI VIBHAG,,Forest clearance form,,,,Water Supply Scheme Bharmota,JAMMU AND KASHMIR,Bani,Barmota,,,,Hybrid,0.2847,0.528,0.8127,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-06-09T20:49:20.706+00:00,,,Degraded Forest Land,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kathua ,,1,State Government (Department/Autonomous body),Executive Engineer,,1,,,Kathua,This project aims to provide regular water supply to the inhabitants of this village on regular basis @55 LPCD.,0.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=6011631,001761,0.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5985303&refType=caf&uuid=17d614f0-6a10-4e4c-b924-f00e203b206d&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=5985303&refType=FC&uuid=d69acc8e-bf69-47d7-a3e3-c61cf7ae0290&version=1.0
6011577,New,FP/JK/WATER/432878/2023,2023-06-09T20:13:22.313+00:00,,DELISTED_BY_SYSTEM,0.4206,272.5,CHIEF ENGINEER JAL SHAKTI VIBHAG,,Forest clearance form,,,,Water Supply Scheme Dhaggar,JAMMU AND KASHMIR,Bani,Dhaggar,,,,Hybrid,0.0416,0.379,0.4206,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-06-14T18:30:00.000+00:00,,,Degraded Forest Land,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kathua ,,1,State Government (Department/Autonomous body),Executive Engineer,,1,,,Kathua,This project aims to provide regular water supply to the inhabitants of this village on regular basis @55 LPCD.,0.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=6011577,001763,0.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5985338&refType=caf&uuid=2c4ac62d-2d0c-4569-a658-c818332966a2&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=5985338&refType=FC&uuid=650eb174-7f36-4aee-909f-46d763d098f9&version=1.0
6011520,New,FP/JK/WATER/432877/2023,2023-06-09T20:00:52.601+00:00,,DELISTED_BY_SYSTEM,0.3724,248.0,CHIEF ENGINEER JAL SHAKTI VIBHAG,,Forest clearance form,,,,Water Supply Scheme Bhakoga,JAMMU AND KASHMIR,Bani,Begoga,,,,Hybrid,0.0584,0.314,0.3724,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-06-09T20:05:43.928+00:00,,,Degraded Forest Land,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kathua ,,1,State Government (Department/Autonomous body),Executive Engineer,,1,,,Kathua,This project aims to provide regular water supply to the inhabitants of this village on regular basis @55 LPCD.,0.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=6011520,001766,0.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5985333&refType=caf&uuid=153dd358-7be1-4848-8130-0051fad102b0&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=5985333&refType=FC&uuid=a5d56a31-25ea-4afb-90e6-f7d773ace930&version=1.0
6011455,New,FP/JK/WATER/432876/2023,2023-06-09T19:46:30.496+00:00,,DELISTED_BY_SYSTEM,0.6355,278.4,CHIEF ENGINEER JAL SHAKTI VIBHAG,,Forest clearance form,,,,Water Supply Scheme Dhaman,JAMMU AND KASHMIR,Bani,Dhaman,,,,Hybrid,0.0,0.6355,0.6355,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-06-09T19:52:40.476+00:00,,,Degraded Forest Land,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kathua ,,1,State Government (Department/Autonomous body),Executive Engineer,,1,,,Kathua,This project aims to provide regular water supply to the inhabitants of this village on regular basis @55 LPCD.,0.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=6011455,001765,0.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5985325&refType=caf&uuid=afc3b016-e619-4eef-8136-1867233c6b9b&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=5985325&refType=FC&uuid=d39e41b2-785b-45b3-9aab-778d71a7e7d9&version=1.0
6002585,New,FP/JK/WATER/432832/2023,2023-06-09T10:43:02.133+00:00,,DELISTED_BY_SYSTEM,0.4235,125.0,CHIEF ENGINEER JAL SHAKTI VIBHAG,,Forest clearance form,,,,Water Supply Scheme Dullangal,JAMMU AND KASHMIR,Bani,Dulangal,,,,Hybrid,0.0131,0.4104,0.4235,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-06-14T18:30:00.000+00:00,,,Degraded Forest Land,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kathua ,,1,State Government (Department/Autonomous body),Executive Engineer,,1,,,Kathua,This project aims to provide regular water supply to the inhabitants of this village on regular basis @55 LPCD,0.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=6002585,001782,0.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5985348&refType=caf&uuid=aadbf5f9-4b9b-40ad-b3e7-590f3a85bc18&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=5985348&refType=FC&uuid=19209e1d-2862-45dc-a7f3-4619b4ab949e&version=1.0
6001672,New,FP/JK/WATER/432828/2023,2023-06-09T10:25:19.464+00:00,,DELISTED_BY_SYSTEM,0.1723,37.8,CHIEF ENGINEER JAL SHAKTI VIBHAG,,Forest clearance form,,,,Water Supply Scheme Surjan,JAMMU AND KASHMIR,Bani,Surjan,,,,Hybrid,0.0623,0.11,0.1723,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-06-14T18:30:00.000+00:00,,,Degraded Forest Land,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kathua ,,1,State Government (Department/Autonomous body),Executive Engineer,,1,,,Kathua,This project aims to provide regular water supply to the inhabitants of this village on regular basis @55 LPCD,0.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=6001672,001780,0.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5985343&refType=caf&uuid=09d85b4f-7ad3-4aa4-b87c-869e7db11939&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=5985343&refType=FC&uuid=60ebaeb4-98b7-4b54-81d6-2992232dd1fa&version=1.0
6001048,New,FP/JK/WATER/432824/2023,2023-06-09T10:11:14.628+00:00,,Pending at UA for Compensatory Levies Payment and Compliance Report,0.2131,496.07,CHIEF ENGINEER JAL SHAKTI VIBHAG,,Forest clearance form,,,,Water Supply Scheme Kunoo Rajwalta,JAMMU AND KASHMIR,Billawar,Kunu ( Kohnoo),,,,Hybrid,0.1211,0.092,0.2131,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-06-15T18:30:00.000+00:00,,,Degraded Forest Land,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kathua ,,1,State Government (Department/Autonomous body),Executive Engineer,,1,,,Kathua,This project aims to provide regular water supply to the inhabitants of this village on regular basis @55 LPCD.,0.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=6001048,001711,0.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5985317&refType=caf&uuid=8a8c52f6-04c5-48fe-8ab5-61c3cf314070&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=5985317&refType=FC&uuid=cdcb9843-4748-4b6d-a5f1-50740342d0ae&version=1.0
5999895,New,FP/JK/WATER/432821/2023,2023-06-09T09:47:14.031+00:00,,DELISTED_BY_SYSTEM,0.7035,786.62,CHIEF ENGINEER JAL SHAKTI VIBHAG,,Forest clearance form,,,,Water Supply Scheme Upper Dhar Dugnoo,JAMMU AND KASHMIR,Billawar,Dhardugun (Dhar Duggnoo),,,,Hybrid,0.1504,0.5531,0.7035,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-06-09T10:05:13.616+00:00,,,Degraded Forest Land,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kathua ,,1,State Government (Department/Autonomous body),Executive Engineer,,1,,,Kathua,This project aims to provide regular water supply to the inhabitants of this village on regular basis @55 LPCD.,0.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=5999895,001692,0.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5985309&refType=caf&uuid=abc18c4b-e7fd-4139-8699-dbe3ab39a921&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=5985309&refType=FC&uuid=2bc1af23-cf69-4859-acd6-d0db45bc5815&version=1.0
